Standard Name|Country|Message Format|Message Format Description|Standard Field Name|Standard Field Description|Standard Field Data Type|Standard Field Allowed Values|Standard Field Path|Bronze Table|Bronze Column|Silver Table|Silver Column|Silver Data Type|Gold Table|Gold Column|Gold Data Type|Gold Purpose Code
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|debtor_country|Debtor Country field|VARCHAR(2)||debtorCountry|bronze.raw_payment_messages|raw_content|silver.stg_chaps|debtor_country|character varying(2)|gold.cdm_party|country|character varying(3)|CDM_CORE
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|debtor_name|Debtor Name field|VARCHAR(140)||debtorName|bronze.raw_payment_messages|raw_content|silver.stg_chaps|debtor_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|debtor_post_code|Debtor Post Code field|VARCHAR(16)||debtorPostCode|bronze.raw_payment_messages|raw_content|silver.stg_chaps|debtor_post_code|character varying(16)|gold.cdm_payment_extension_chaps|debtor_post_code||FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|debtor_sort_code|Debtor Sort Code field|VARCHAR(35)||debtorSortCode|bronze.raw_payment_messages|raw_content|silver.stg_chaps|debtor_sort_code|character varying(10)|gold.cdm_payment_extension_chaps|debtor_sort_code||FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|debtor_street_name|Debtor Street Name field|VARCHAR(70)||debtorStreetName|bronze.raw_payment_messages|raw_content|silver.stg_chaps|debtor_street_name|character varying(70)|gold.cdm_payment_extension_chaps|debtor_street_name||FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|debtor_town_name|Debtor Town Name field|VARCHAR(35)||debtorTownName|bronze.raw_payment_messages|raw_content|silver.stg_chaps|debtor_town_name|character varying(35)|gold.cdm_payment_extension_chaps|debtor_town_name||FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|end_to_end_id|End To End Id field|VARCHAR(35)||endToEndId|bronze.raw_payment_messages|raw_content|silver.stg_chaps|end_to_end_id|character varying(35)|gold.cdm_payment_instruction|end_to_end_id|character varying(35)|END_TO_END_TRACKING
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|instruction_id|Instruction Id field|VARCHAR(35)||instructionId|bronze.raw_payment_messages|raw_content|silver.stg_chaps|instruction_id|character varying(35)|gold.cdm_payment_instruction|instruction_id|character varying(36)|INSTRUCTION_IDENTIFIER
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|message_id|Message Id field|VARCHAR(35)||messageId|bronze.raw_payment_messages|raw_content|silver.stg_chaps|message_id|character varying(50)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_chaps|message_type|character varying(20)|gold.cdm_payment_extension_chaps|message_type|character varying(20)|FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_chaps|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_chaps|processing_status|character varying(20)||||SYSTEM_METADATA
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_chaps|raw_id|character varying(36)|gold.cdm_payment_extension_chaps|raw_id|character varying(36)|FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|remittance_info|Remittance Info field|VARCHAR(255)||remittanceInfo|bronze.raw_payment_messages|raw_content|silver.stg_chaps|remittance_info|text|gold.cdm_payment_instruction|remittance_info||PAYMENT_REFERENCE
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|senders_reference|Senders Reference field|string||senders_reference|bronze.raw_payment_messages|raw_content|silver.stg_chaps|senders_reference|character varying(16)|gold.cdm_payment_extension_chaps|senders_reference||FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|settlement_date|Settlement Date field|TIMESTAMP||settlementDate|bronze.raw_payment_messages|raw_content|silver.stg_chaps|settlement_date|date|gold.cdm_payment_extension_chaps|settlement_date|date|FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|settlement_method|Settlement Method field|VARCHAR(255)||settlementMethod|bronze.raw_payment_messages|raw_content|silver.stg_chaps|settlement_method|character varying(20)|gold.cdm_payment_extension_chaps|settlement_method|character varying(20)|FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_chaps|stg_id|character varying(36)||||
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|uetr|Uetr field|VARCHAR(255)||uetr|bronze.raw_payment_messages|raw_content|silver.stg_chaps|uetr|character varying(36)|gold.cdm_payment_extension_chaps|uetr|character varying(36)|FORMAT_EXTENSION
CHAPS|United Kingdom|UK_Regional|Clearing House Automated Payment|value_date|Value Date field|string||value_date|bronze.raw_payment_messages|raw_content|silver.stg_chaps|value_date|character varying(8)|gold.cdm_payment_extension_chaps|value_date|character varying(8)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_chips|_batch_id|character varying(36)||||
CHIPS|United States|US_Regional|Clearing House Interbank Payments|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_chips|_processed_at|timestamp without time zone||||SYSTEM_METADATA
CHIPS|United States|US_Regional|Clearing House Interbank Payments|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_chips|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
CHIPS|United States|US_Regional|Clearing House Interbank Payments|beneficiary_account|Beneficiary Account field|INTEGER||beneficiaryAccount|bronze.raw_payment_messages|raw_content|silver.stg_chips|beneficiary_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
CHIPS|United States|US_Regional|Clearing House Interbank Payments|beneficiary_address|Beneficiary Address field|VARCHAR(500)||beneficiaryAddress|bronze.raw_payment_messages|raw_content|silver.stg_chips|beneficiary_address|text|gold.cdm_payment_extension_chips|beneficiary_address||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|beneficiary_bank|Beneficiary Bank field|VARCHAR(255)||beneficiaryBank|bronze.raw_payment_messages|raw_content|silver.stg_chips|beneficiary_bank|character varying(50)|gold.cdm_payment_extension_chips|beneficiary_bank||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|beneficiary_name|Beneficiary Name field|VARCHAR(140)||beneficiaryName|bronze.raw_payment_messages|raw_content|silver.stg_chips|beneficiary_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|currency|Currency field|VARCHAR(3)||currency|bronze.raw_payment_messages|raw_content|silver.stg_chips|currency|character varying(3)|gold.cdm_payment_instruction|currency||PAYMENT_CURRENCY
CHIPS|United States|US_Regional|Clearing House Interbank Payments|intermediary_bank|Intermediary Bank field|VARCHAR(255)||intermediaryBank|bronze.raw_payment_messages|raw_content|silver.stg_chips|intermediary_bank|character varying(50)|gold.cdm_payment_extension_chips|intermediary_bank||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|message_id|Message Id field|string||messageId|bronze.raw_payment_messages|raw_content|silver.stg_chips|message_id|character varying(255)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
CHIPS|United States|US_Regional|Clearing House Interbank Payments|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_chips|message_type|character varying(20)|gold.cdm_payment_extension_chips|message_type|character varying(20)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|message_type_code|Message Type Code field|VARCHAR(35)||messageTypeCode|bronze.raw_payment_messages|raw_content|silver.stg_chips|message_type_code|character varying(10)|gold.cdm_payment_extension_chips|message_type_code|character varying(10)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|originator_account|Originator Account field|INTEGER||originatorAccount|bronze.raw_payment_messages|raw_content|silver.stg_chips|originator_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
CHIPS|United States|US_Regional|Clearing House Interbank Payments|originator_address|Originator Address field|VARCHAR(500)||originatorAddress|bronze.raw_payment_messages|raw_content|silver.stg_chips|originator_address|text|gold.cdm_payment_extension_chips|originator_address||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|originator_bank|Originator Bank field|VARCHAR(255)||originatorBank|bronze.raw_payment_messages|raw_content|silver.stg_chips|originator_bank|character varying(50)|gold.cdm_payment_extension_chips|originator_bank||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|originator_name|Originator Name field|VARCHAR(140)||originatorName|bronze.raw_payment_messages|raw_content|silver.stg_chips|originator_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|payment_details|Payment Details field|VARCHAR(500)||paymentDetails|bronze.raw_payment_messages|raw_content|silver.stg_chips|payment_details|text|gold.cdm_payment_extension_chips|payment_details|text|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_chips|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
CHIPS|United States|US_Regional|Clearing House Interbank Payments|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_chips|processing_status|character varying(20)||||SYSTEM_METADATA
CHIPS|United States|US_Regional|Clearing House Interbank Payments|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_chips|raw_id|character varying(36)|gold.cdm_payment_extension_chips|raw_id|character varying(36)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|receiver_participant_id|Receiver Participant Id field|string||receiverParticipantId|bronze.raw_payment_messages|raw_content|silver.stg_chips|receiver_participant_id|character varying(255)|gold.cdm_payment_extension_chips|receiver_participant_id||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|receiving_participant|Receiving Participant field|VARCHAR(255)||receivingParticipant|bronze.raw_payment_messages|raw_content|silver.stg_chips|receiving_participant|character varying(20)|gold.cdm_payment_extension_chips|receiving_participant|character varying(20)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|related_reference|Related Reference field|VARCHAR(255)||relatedReference|bronze.raw_payment_messages|raw_content|silver.stg_chips|related_reference|character varying(50)|gold.cdm_payment_extension_chips|related_reference|character varying(50)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|sender_participant_id|Sender Participant Id field|string||senderParticipantId|bronze.raw_payment_messages|raw_content|silver.stg_chips|sender_participant_id|character varying(255)|gold.cdm_payment_extension_chips|sender_participant_id||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|sender_reference|Sender Reference field|VARCHAR(255)||senderReference|bronze.raw_payment_messages|raw_content|silver.stg_chips|sender_reference|character varying(50)|gold.cdm_payment_extension_chips|sender_reference||FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|sending_participant|Sending Participant field|VARCHAR(255)||sendingParticipant|bronze.raw_payment_messages|raw_content|silver.stg_chips|sending_participant|character varying(20)|gold.cdm_payment_extension_chips|sending_participant|character varying(20)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|sequence_number|Sequence Number field|INTEGER||sequenceNumber|bronze.raw_payment_messages|raw_content|silver.stg_chips|sequence_number|character varying(20)|gold.cdm_payment_extension_chips|sequence_number|character varying(20)|FORMAT_EXTENSION
CHIPS|United States|US_Regional|Clearing House Interbank Payments|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_chips|stg_id|character varying(36)||||
CHIPS|United States|US_Regional|Clearing House Interbank Payments|value_date|Value Date field|TIMESTAMP||valueDate|bronze.raw_payment_messages|raw_content|silver.stg_chips|value_date|date|gold.cdm_payment_extension_chips|value_date|date|FORMAT_EXTENSION
CNAPS|China|APAC_Regional|China National Advanced Payment System|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_cnaps|_batch_id|character varying(36)||||
CNAPS|China|APAC_Regional|China National Advanced Payment System|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_cnaps|_processed_at|timestamp without time zone||||SYSTEM_METADATA
